"date","chart_id","series_id","series_name","country","value","axis","unit","source","source_url"
"2017-05-01","pmi_composite","pmi_ea","Europe","Euro Area",47.588,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2017-06-01","pmi_composite","pmi_ea","Europe","Euro Area",48.713,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2017-07-01","pmi_composite","pmi_ea","Europe","Euro Area",48.924,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2017-08-01","pmi_composite","pmi_ea","Europe","Euro Area",49.676,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2017-09-01","pmi_composite","pmi_ea","Europe","Euro Area",49.662,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2017-10-01","pmi_composite","pmi_ea","Europe","Euro Area",50.104,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2017-11-01","pmi_composite","pmi_ea","Europe","Euro Area",50.328,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2017-12-01","pmi_composite","pmi_ea","Europe","Euro Area",50.817,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2018-01-01","pmi_composite","pmi_ea","Europe","Euro Area",51.478,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2018-02-01","pmi_composite","pmi_ea","Europe","Euro Area",51.72,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2018-03-01","pmi_composite","pmi_ea","Europe","Euro Area",51.323,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2018-04-01","pmi_composite","pmi_ea","Europe","Euro Area",51.433,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2018-05-01","pmi_composite","pmi_ea","Europe","Euro Area",51.773,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2018-06-01","pmi_composite","pmi_ea","Europe","Euro Area",53.481,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2018-07-01","pmi_composite","pmi_ea","Europe","Euro Area",53.756,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2018-08-01","pmi_composite","pmi_ea","Europe","Euro Area",53.919,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2018-09-01","pmi_composite","pmi_ea","Europe","Euro Area",53.642,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2018-10-01","pmi_composite","pmi_ea","Europe","Euro Area",54.031,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2018-11-01","pmi_composite","pmi_ea","Europe","Euro Area",54.182,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2018-12-01","pmi_composite","pmi_ea","Europe","Euro Area",54.491,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2019-01-01","pmi_composite","pmi_ea","Europe","Euro Area",54.355,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2019-02-01","pmi_composite","pmi_ea","Europe","Euro Area",53.919,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2019-03-01","pmi_composite","pmi_ea","Europe","Euro Area",53.02,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2019-04-01","pmi_composite","pmi_ea","Europe","Euro Area",53.217,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2019-05-01","pmi_composite","pmi_ea","Europe","Euro Area",53.061,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2019-06-01","pmi_composite","pmi_ea","Europe","Euro Area",53.088,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2019-07-01","pmi_composite","pmi_ea","Europe","Euro Area",52.717,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2019-08-01","pmi_composite","pmi_ea","Europe","Euro Area",52.866,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2019-09-01","pmi_composite","pmi_ea","Europe","Euro Area",53.746,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2019-10-01","pmi_composite","pmi_ea","Europe","Euro Area",54.047,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2019-11-01","pmi_composite","pmi_ea","Europe","Euro Area",54.398,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2019-12-01","pmi_composite","pmi_ea","Europe","Euro Area",52.798,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2020-01-01","pmi_composite","pmi_ea","Europe","Euro Area",49.307,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2020-02-01","pmi_composite","pmi_ea","Europe","Euro Area",44.671,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2020-03-01","pmi_composite","pmi_ea","Europe","Euro Area",40.8,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2020-04-01","pmi_composite","pmi_ea","Europe","Euro Area",38.746,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2020-05-01","pmi_composite","pmi_ea","Europe","Euro Area",39.788,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2020-06-01","pmi_composite","pmi_ea","Europe","Euro Area",42.485,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2020-07-01","pmi_composite","pmi_ea","Europe","Euro Area",46.654,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2020-08-01","pmi_composite","pmi_ea","Europe","Euro Area",49.647,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2020-09-01","pmi_composite","pmi_ea","Europe","Euro Area",50.989,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2020-10-01","pmi_composite","pmi_ea","Europe","Euro Area",50.365,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2020-11-01","pmi_composite","pmi_ea","Europe","Euro Area",49.852,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2020-12-01","pmi_composite","pmi_ea","Europe","Euro Area",49.247,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2021-01-01","pmi_composite","pmi_ea","Europe","Euro Area",50.012,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2021-02-01","pmi_composite","pmi_ea","Europe","Euro Area",49.468,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2021-03-01","pmi_composite","pmi_ea","Europe","Euro Area",49.61,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2021-04-01","pmi_composite","pmi_ea","Europe","Euro Area",48.699,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2021-05-01","pmi_composite","pmi_ea","Europe","Euro Area",48.536,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2021-06-01","pmi_composite","pmi_ea","Europe","Euro Area",48.416,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2021-07-01","pmi_composite","pmi_ea","Europe","Euro Area",48.838,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2021-08-01","pmi_composite","pmi_ea","Europe","Euro Area",48.689,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2021-09-01","pmi_composite","pmi_ea","Europe","Euro Area",48.635,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2021-10-01","pmi_composite","pmi_ea","Europe","Euro Area",48.634,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2021-11-01","pmi_composite","pmi_ea","Europe","Euro Area",48.688,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2021-12-01","pmi_composite","pmi_ea","Europe","Euro Area",49.284,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2022-01-01","pmi_composite","pmi_ea","Europe","Euro Area",49.155,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2022-02-01","pmi_composite","pmi_ea","Europe","Euro Area",49.621,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2022-03-01","pmi_composite","pmi_ea","Europe","Euro Area",48.888,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2022-04-01","pmi_composite","pmi_ea","Europe","Euro Area",48.211,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2022-05-01","pmi_composite","pmi_ea","Europe","Euro Area",47.687,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2022-06-01","pmi_composite","pmi_ea","Europe","Euro Area",47.962,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2022-07-01","pmi_composite","pmi_ea","Europe","Euro Area",48.836,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2022-08-01","pmi_composite","pmi_ea","Europe","Euro Area",49.526,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2022-09-01","pmi_composite","pmi_ea","Europe","Euro Area",49.513,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2022-10-01","pmi_composite","pmi_ea","Europe","Euro Area",48.866,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2022-11-01","pmi_composite","pmi_ea","Europe","Euro Area",48.535,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2022-12-01","pmi_composite","pmi_ea","Europe","Euro Area",48.812,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2023-01-01","pmi_composite","pmi_ea","Europe","Euro Area",50.853,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2023-02-01","pmi_composite","pmi_ea","Europe","Euro Area",52.142,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2023-03-01","pmi_composite","pmi_ea","Europe","Euro Area",53.555,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2023-04-01","pmi_composite","pmi_ea","Europe","Euro Area",53.622,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2023-05-01","pmi_composite","pmi_ea","Europe","Euro Area",54.06,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2023-06-01","pmi_composite","pmi_ea","Europe","Euro Area",54.184,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2023-07-01","pmi_composite","pmi_ea","Europe","Euro Area",54.54,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2023-08-01","pmi_composite","pmi_ea","Europe","Euro Area",54.636,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2023-09-01","pmi_composite","pmi_ea","Europe","Euro Area",54.935,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2023-10-01","pmi_composite","pmi_ea","Europe","Euro Area",55.644,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2023-11-01","pmi_composite","pmi_ea","Europe","Euro Area",56.5,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2023-12-01","pmi_composite","pmi_ea","Europe","Euro Area",57.234,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2024-01-01","pmi_composite","pmi_ea","Europe","Euro Area",56.399,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2024-02-01","pmi_composite","pmi_ea","Europe","Euro Area",55.706,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2024-03-01","pmi_composite","pmi_ea","Europe","Euro Area",55.098,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2024-04-01","pmi_composite","pmi_ea","Europe","Euro Area",56.092,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2024-05-01","pmi_composite","pmi_ea","Europe","Euro Area",56.106,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2024-06-01","pmi_composite","pmi_ea","Europe","Euro Area",55.803,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2024-07-01","pmi_composite","pmi_ea","Europe","Euro Area",54.769,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2024-08-01","pmi_composite","pmi_ea","Europe","Euro Area",54.425,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2024-09-01","pmi_composite","pmi_ea","Europe","Euro Area",54.786,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2024-10-01","pmi_composite","pmi_ea","Europe","Euro Area",55.12,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2024-11-01","pmi_composite","pmi_ea","Europe","Euro Area",54.265,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2024-12-01","pmi_composite","pmi_ea","Europe","Euro Area",53.749,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2025-01-01","pmi_composite","pmi_ea","Europe","Euro Area",53.566,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2025-02-01","pmi_composite","pmi_ea","Europe","Euro Area",54.415,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2025-03-01","pmi_composite","pmi_ea","Europe","Euro Area",54.032,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2025-04-01","pmi_composite","pmi_ea","Europe","Euro Area",52.228,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
